,time,Moment_Rate
5239,52.39,0.0
5240,52.4,0.0
5241,52.41,0.0
5242,52.42,0.0
5243,52.43,0.0
5244,52.44,0.0
5245,52.45,0.0
5246,52.46,0.0
5247,52.47,0.0
5248,52.48,0.0
5249,52.49,0.0
5250,52.5,0.0
5251,52.51,0.0
5252,52.52,0.0
5253,52.53,0.0
5254,52.54,0.0
5255,52.55,0.0
5256,52.56,0.0
5257,52.57,0.0
5258,52.58,0.0
5259,52.59,0.0
5260,52.6,0.0
5261,52.61,0.0
5262,52.62,0.0
5263,52.63,0.0
5264,52.64,0.0
5265,52.65,0.0
5266,52.66,0.0
5267,52.67,0.0
5268,52.68,0.0
5269,52.69,0.0
5270,52.7,0.0
5271,52.71,0.0
5272,52.72,0.0
5273,52.73,0.0
5274,52.74,0.0
5275,52.75,0.0
5276,52.76,0.0
5277,52.77,0.0
5278,52.78,0.0
5279,52.79,0.0
5280,52.8,0.0
5281,52.81,0.0
5282,52.82,0.0
5283,52.83,0.0
5284,52.84,0.0
5285,52.85,0.0
5286,52.86,0.0
5287,52.87,0.0
5288,52.88,0.0
5289,52.89,0.0
5290,52.9,0.0
5291,52.91,0.0
5292,52.92,0.0
5293,52.93,0.0
5294,52.94,0.0
5295,52.95,0.0
5296,52.96,0.0
5297,52.97,0.0
5298,52.98,0.0
5299,52.99,0.0
5300,53.0,0.0
5301,53.01,0.0
5302,53.02,0.0
5303,53.03,0.0
5304,53.04,0.0
5305,53.05,0.0
5306,53.06,0.0
5307,53.07,0.0
5308,53.08,0.0
5309,53.09,0.0
5310,53.1,0.0
5311,53.11,0.0
5312,53.12,0.0
5313,53.13,0.0
5314,53.14,0.0
5315,53.15,0.0
5316,53.16,0.0
5317,53.17,0.0
5318,53.18,0.0
5319,53.19,0.0
5320,53.2,0.0
5321,53.21,0.0
5322,53.22,0.0
5323,53.23,0.0
5324,53.24,0.0
5325,53.25,0.0
5326,53.26,0.0
5327,53.27,0.0
5328,53.28,0.0
5329,53.29,0.0
5330,53.3,0.0
5331,53.31,0.0
5332,53.32,0.0
5333,53.33,0.0
5334,53.34,0.0
5335,53.35,0.0
5336,53.36,0.0
5337,53.37,0.0
5338,53.38,0.0
5339,53.39,0.0
5340,53.4,0.0
5341,53.41,0.0
5342,53.42,0.0
5343,53.43,0.0
5344,53.44,0.0
5345,53.45,0.0
5346,53.46,0.0
5347,53.47,0.0
5348,53.48,0.0
5349,53.49,0.0
5350,53.5,0.0
5351,53.51,0.0
5352,53.52,0.0
5353,53.53,0.0
5354,53.54,0.0
5355,53.55,0.0
5356,53.56,0.0
5357,53.57,0.0
5358,53.58,0.0
5359,53.59,0.0
5360,53.6,0.0
5361,53.61,0.0
5362,53.62,0.0
5363,53.63,0.0
5364,53.64,0.0
5365,53.65,0.0
5366,53.66,0.0
5367,53.67,0.0
5368,53.68,0.0
5369,53.69,0.0
5370,53.7,0.0
5371,53.71,0.0
5372,53.72,0.0
5373,53.73,0.0
5374,53.74,0.0
5375,53.75,0.0
5376,53.76,0.0
5377,53.77,0.0
5378,53.78,0.0
5379,53.79,0.0
5380,53.8,0.0
5381,53.81,0.0
5382,53.82,0.0
5383,53.83,0.0
5384,53.84,0.0
5385,53.85,0.0
5386,53.86,0.0
5387,53.87,0.0
5388,53.88,0.0
5389,53.89,0.0
5390,53.9,0.0
5391,53.91,0.0
5392,53.92,0.0
5393,53.93,0.0
5394,53.94,0.0
5395,53.95,0.0
5396,53.96,0.0
5397,53.97,0.0
5398,53.98,0.0
5399,53.99,0.0
5400,54.0,0.0
5401,54.01,0.0
5402,54.02,0.0
5403,54.03,0.0
5404,54.04,0.0
5405,54.05,0.0
5406,54.06,0.0
5407,54.07,0.0
5408,54.08,0.0
5409,54.09,0.0
5410,54.1,0.0
5411,54.11,0.0
5412,54.12,0.0
5413,54.13,0.0
5414,54.14,0.0
5415,54.15,0.0
5416,54.16,0.0
5417,54.17,0.0
5418,54.18,0.0
5419,54.19,0.0
5420,54.2,0.0
5421,54.21,0.0
5422,54.22,0.0
5423,54.23,0.0
5424,54.24,0.0
5425,54.25,0.0
5426,54.26,0.0
5427,54.27,0.0
5428,54.28,0.0
5429,54.29,0.0
5430,54.3,0.0
5431,54.31,0.0
5432,54.32,0.0
5433,54.33,0.0
5434,54.34,0.0
5435,54.35,0.0
5436,54.36,0.0
5437,54.37,0.0
5438,54.38,0.0
5439,54.39,0.0
5440,54.4,0.0
5441,54.41,0.0
5442,54.42,0.0
5443,54.43,0.0
5444,54.44,0.0
5445,54.45,0.0
5446,54.46,0.0
5447,54.47,0.0
5448,54.48,0.0
5449,54.49,0.0
5450,54.5,0.0
5451,54.51,0.0
5452,54.52,0.0
5453,54.53,0.0
5454,54.54,0.0
5455,54.55,0.0
5456,54.56,0.0
5457,54.57,0.0
5458,54.58,0.0
5459,54.59,0.0
5460,54.6,0.0
5461,54.61,0.0
5462,54.62,0.0
5463,54.63,0.0
5464,54.64,0.0
5465,54.65,0.0
5466,54.66,0.0
5467,54.67,0.0
5468,54.68,0.0
5469,54.69,0.0
5470,54.7,0.0
5471,54.71,0.0
5472,54.72,0.0
5473,54.73,0.0
5474,54.74,0.0
5475,54.75,0.0
5476,54.76,0.0
5477,54.77,0.0
5478,54.78,0.0
5479,54.79,0.0
5480,54.8,0.0
5481,54.81,0.0
5482,54.82,0.0
5483,54.83,0.0
5484,54.84,0.0
5485,54.85,0.0
5486,54.86,0.0
5487,54.87,0.0
5488,54.88,0.0
5489,54.89,0.0
5490,54.9,0.0
5491,54.91,0.0
5492,54.92,0.0
5493,54.93,0.0
5494,54.94,0.0
5495,54.95,0.0
5496,54.96,0.0
5497,54.97,0.0
5498,54.98,0.0
5499,54.99,0.0
5500,55.0,0.0
5501,55.01,0.0
5502,55.02,0.0
5503,55.03,0.0
5504,55.04,0.0
5505,55.05,0.0
5506,55.06,0.0
5507,55.07,0.0
5508,55.08,0.0
5509,55.09,0.0
5510,55.1,0.0
5511,55.11,0.0
5512,55.12,0.0
5513,55.13,0.0
5514,55.14,0.0
5515,55.15,0.0
5516,55.16,0.0
5517,55.17,0.0
5518,55.18,0.0
5519,55.19,0.0
5520,55.2,0.0
5521,55.21,0.0
5522,55.22,0.0
5523,55.23,0.0
5524,55.24,0.0
5525,55.25,0.0
5526,55.26,0.0
5527,55.27,0.0
5528,55.28,0.0
5529,55.29,0.0
5530,55.3,0.0
5531,55.31,0.0
5532,55.32,0.0
5533,55.33,0.0
5534,55.34,0.0
5535,55.35,0.0
5536,55.36,0.0
5537,55.37,0.0
5538,55.38,0.0
5539,55.39,0.0
5540,55.4,0.0
5541,55.41,0.0
5542,55.42,0.0
5543,55.43,0.0
5544,55.44,0.0
5545,55.45,0.0
5546,55.46,0.0
5547,55.47,0.0
5548,55.48,0.0
5549,55.49,0.0
5550,55.5,0.0
5551,55.51,0.0
5552,55.52,0.0
5553,55.53,0.0
5554,55.54,0.0
5555,55.55,0.0
5556,55.56,0.0
5557,55.57,0.0
5558,55.58,0.0
5559,55.59,0.0
5560,55.6,0.0
5561,55.61,0.0
5562,55.62,0.0
5563,55.63,0.0
5564,55.64,0.0
5565,55.65,0.0
5566,55.66,0.0
5567,55.67,0.0
5568,55.68,0.0
5569,55.69,0.0
5570,55.7,0.0
5571,55.71,0.0
5572,55.72,0.0
5573,55.73,0.0
5574,55.74,0.0
5575,55.75,0.0
5576,55.76,0.0
5577,55.77,0.0
5578,55.78,0.0
5579,55.79,0.0
5580,55.8,0.0
5581,55.81,0.0
5582,55.82,0.0
5583,55.83,0.0
5584,55.84,0.0
5585,55.85,0.0
5586,55.86,0.0
5587,55.87,0.0
5588,55.88,0.0
5589,55.89,0.0
5590,55.9,0.0
5591,55.91,0.0
5592,55.92,0.0
5593,55.93,0.0
5594,55.94,0.0
5595,55.95,0.0
5596,55.96,0.0
5597,55.97,0.0
5598,55.98,0.0
5599,55.99,0.0
5600,56.0,0.0
5601,56.01,0.0
5602,56.02,0.0
5603,56.03,0.0
5604,56.04,0.0
5605,56.05,0.0
5606,56.06,0.0
5607,56.07,0.0
5608,56.08,0.0
5609,56.09,0.0
5610,56.1,0.0
5611,56.11,0.0
5612,56.12,0.0
5613,56.13,0.0
5614,56.14,0.0
5615,56.15,0.0
5616,56.16,0.0
5617,56.17,0.0
5618,56.18,0.0
5619,56.19,0.0
5620,56.2,0.0
5621,56.21,0.0
5622,56.22,0.0
5623,56.23,0.0
5624,56.24,0.0
5625,56.25,0.0
5626,56.26,0.0
5627,56.27,0.0
5628,56.28,0.0
5629,56.29,0.0
5630,56.3,0.0
5631,56.31,0.0
